Item_Identifier,Outlet_Identifier,Item_Outlet_Sales
FDQ08,OUT049,1188.1195752966855
DRN36,OUT013,1577.2590016354447
FDI46,OUT013,4011.6378869704704
FDG16,OUT027,4808.834779836262
FDV32,OUT013,1087.4403322992575
FDF44,OUT010,274.42832339589245
FDK04,OUT018,633.8067186243366
NCA41,OUT013,3097.1192314327795
FDD51,OUT017,782.1736820130959
NCZ53,OUT045,2923.206456730494
FDP01,OUT027,3919.230452487569
FDY25,OUT049,3006.944948810332
FDB17,OUT018,2559.9301910382806
NCV54,OUT018,1606.543203046319
FDJ32,OUT017,1174.7009468175288
FDA37,OUT049,2165.610618620566
FDG35,OUT035,2965.0536787508845
NCM05,OUT018,3917.9576377981175
FDG45,OUT046,3404.861704838345
FDH28,OUT013,703.1003778701884
NCE18,OUT049,3991.4093628094006
FDH38,OUT045,1858.2975845912124
FDR56,OUT013,3240.3855920598207
FDH17,OUT027,3032.3520229295095
FDD39,OUT049,3502.87707754206
FDB41,OUT049,904.9469949415206
NCR53,OUT046,3523.3449052572196
FDX46,OUT017,1094.8490685381717
FDV28,OUT049,724.4650115146471
FDA08,OUT018,2431.309824298286
FDH45,OUT017,883.5443795965057
NCS38,OUT010,-134.50296837004987
FDD40,OUT010,1163.3848542762685
DRM59,OUT035,2605.778970967629
NCJ43,OUT018,2473.4316708581932
NCN29,OUT013,863.0410194832934
NCC19,OUT045,2925.2168527360686
FDR56,OUT035,3328.3468369131724
FDZ43,OUT049,3999.6892723905958
FDJ32,OUT010,-857.2185638918498
DRH03,OUT017,1603.7678870831946
NCZ54,OUT035,2706.355426823734
FDE26,OUT017,2450.8280448520927
FDS03,OUT045,976.3014371758434
DRZ24,OUT019,-8.704487025461503
FDO48,OUT027,4991.422581751946
FDW39,OUT049,2927.596387142302
NCK05,OUT049,1124.7060164074483
NCK30,OUT017,4086.1564694431436
FDT27,OUT018,3478.5498649756655
FDS08,OUT019,957.5935364967283
NCJ19,OUT049,995.1992083878706
FDC58,OUT045,647.6315453536258
DRE37,OUT013,2985.021093088227
FDW02,OUT035,2177.330896306785
FDJ02,OUT010,537.9848624649783
FDX09,OUT045,2733.879639966248
FDT31,OUT010,1116.3871734667687
FDI24,OUT049,2921.647140999638
FDY09,OUT045,2718.191323459586
FDV28,OUT045,529.5757425052718
DRM47,OUT049,3150.010202841486
FDT52,OUT019,2014.2701925269757
FDI48,OUT018,654.0074928217789
FDY55,OUT017,4184.359173994173
FDU48,OUT013,2137.9286135111547
FDN25,OUT045,899.8257411318189
FDP20,OUT049,2168.115259896407
FDJ15,OUT013,2977.51747053011
FDD04,OUT018,1908.0505146812702
FDY58,OUT045,3561.2631194526566
FDR37,OUT018,2680.754503123129
FDF44,OUT013,2178.895046700006
FDD32,OUT045,1352.1607217055184
FDR57,OUT017,2634.481755066077
DRG39,OUT027,2356.953008715862
FDX15,OUT017,2614.0609254688943
DRN37,OUT045,2535.14802466383
FDW40,OUT027,3726.3274163181422
FDB32,OUT049,1654.7325852818558
FDM40,OUT018,1961.6081564446595
FDE39,OUT027,3345.2437855590915
DRH49,OUT017,1426.423781699535
FDT46,OUT049,924.9367314353949
NCF06,OUT035,4185.312365493738
FDP07,OUT017,3240.587054306916
FDC04,OUT013,3785.575267462811
FDZ32,OUT017,1851.1188421653906
FDD50,OUT045,2640.431913783482
FDU56,OUT017,3075.923799790733
FDV34,OUT017,1326.4299763362078
NCY41,OUT013,650.5583670707715
NCK18,OUT046,2614.7442161290924
DRH25,OUT049,956.9893098567202
FDT57,OUT046,3769.837277015132
FDV56,OUT018,1526.6868737239306
FDV12,OUT045,1545.4873233761455
FDN52,OUT017,1537.6806905537392
FDX38,OUT035,949.3305296782794
FDE47,OUT018,1715.5345898723172
NCO07,OUT013,3372.947883356933
FDV09,OUT027,3846.1827106961255
FDZ23,OUT019,1080.302845548369
DRH51,OUT018,1140.999366751685
NCY54,OUT045,2599.8676734746286
DRG49,OUT013,3895.1238588412643
NCC19,OUT049,3110.5460441647615
NCV53,OUT045,3746.0518193153184
FDZ47,OUT019,-217.2267877071033
NCO26,OUT018,1518.315470376358
NCP02,OUT045,904.1445241122192
NCW30,OUT018,3795.6995371609046
NCN55,OUT046,3797.606774735261
FDB20,OUT010,-645.7264007299939
DRL11,OUT013,2536.8309278423535
DRD60,OUT045,2798.266444774954
FDW14,OUT010,-492.83141952215954
FDL27,OUT010,-813.5886005632227
FDU09,OUT018,673.9007068205581
DRH36,OUT027,2652.8597319558803
FDP34,OUT027,3912.8137518056483
FDE04,OUT017,2963.4923009905556
FDZ57,OUT027,3571.461084069065
FDF02,OUT010,-226.4954918832326
FDG28,OUT045,3826.5566238564916
NCI31,OUT046,588.374813510738
FDT43,OUT013,928.3743850568012
FDU20,OUT046,2029.3240257978555
FDD53,OUT013,729.9158870498761
FDW15,OUT045,2354.438723839007
NCT53,OUT045,2517.4980632678316
NCG55,OUT027,3259.5820166728263
FDD48,OUT035,1993.0502646107593
FDG47,OUT049,4279.317994552563
FDI21,OUT017,1181.3276006473257
FDT27,OUT017,3852.563991988214
DRO35,OUT013,1916.8393158961808
FDD33,OUT017,3826.468122690736
FDC04,OUT035,3940.4947743583743
FDY34,OUT013,2686.8349491656054
DRJ49,OUT049,2133.8862410346405
FDE05,OUT049,2415.4648082730364
FDU31,OUT017,3650.5513136038016
NCN19,OUT027,4430.121453311745
FDK56,OUT027,4407.375631976223
FDK58,OUT017,1802.4505747092949
NCJ42,OUT035,1771.8545201349552
FDZ34,OUT027,4519.482315178067
FDA52,OUT018,2529.5531038113836
NCR29,OUT013,948.372489027699
FDT48,OUT035,3320.529353689056
DRJ51,OUT019,1711.658103218604
NCS54,OUT046,2798.2336585716616
FDV01,OUT035,2676.7904730314062
DRG51,OUT027,4060.6088154509953
NCG42,OUT013,2106.9866073740673
FDA51,OUT049,1920.3031059491886
FDV19,OUT010,709.3703210391229
NCT18,OUT045,2787.241067932391
NCS41,OUT045,2856.2660281782205
FDO03,OUT046,3657.9851361654028
FDL12,OUT010,-882.8906700466234
FDY37,OUT010,458.0758480913066
FDI58,OUT049,1622.0905357855554
FDT28,OUT018,2076.524478417944
NCC42,OUT010,294.65077239828065
FDO01,OUT017,2242.1278431760443
FDJ02,OUT013,2449.2368399309544
FDQ04,OUT018,401.9384722354423
DRL47,OUT013,2054.6028089595084
FDZ32,OUT035,1942.0736282999887
FDC35,OUT035,3440.143476720301
FDX14,OUT045,1074.8872171058658
FDZ35,OUT013,1766.1520057984885
FDL14,OUT013,2584.77915472227
FDO04,OUT049,993.3835291761463
DRK11,OUT017,2515.4521588359044
FDB44,OUT018,3106.974192642617
FDZ50,OUT049,3017.48952447258
FDI12,OUT027,2921.770090534355
FDU43,OUT017,3928.097218720485
FDD58,OUT010,-343.0611405274011
FDB27,OUT017,3154.998556035742
FDB04,OUT018,1110.4924154412643
NCO17,OUT013,1931.3888380241742
FDL12,OUT017,1094.0098374315153
DRJ13,OUT049,2629.8354427765184
FDD57,OUT045,1538.49253268463
FDW19,OUT035,2007.0820165526352
DRD27,OUT018,1349.2370955635347
FDH27,OUT027,3717.1354405719803
NCW30,OUT027,5529.116388064837
FDR40,OUT018,1052.8062501339848
FDG05,OUT013,2536.223630224338
NCY41,OUT019,-1308.6104248363472
FDI38,OUT018,3072.905074949459
FDR20,OUT046,812.7635203396574
FDE09,OUT017,1902.2566596973838
FDN50,OUT019,-283.34868224626814
DRF27,OUT045,2363.721457731983
DRF51,OUT013,647.5133944810375
NCO02,OUT019,-814.1944808957478
FDB51,OUT027,2429.227660022994
FDJ50,OUT013,947.8217015186565
FDN52,OUT013,1413.1406705799532
FDX14,OUT013,1228.5900349777294
FDT27,OUT019,1866.4132925287504
FDV10,OUT013,758.4469233325062
FDU33,OUT046,769.2622107078696
FDU58,OUT046,2992.548213302919
NCP42,OUT027,4513.773786664638
FDL51,OUT027,4828.9752978265415
DRH15,OUT027,2199.195969507376
FDU16,OUT017,1510.6913139642525
FDW15,OUT017,2531.5856305135244
FDQ44,OUT045,1930.2546393275015
NCI06,OUT027,4276.171304703543
DRK23,OUT019,2095.2396099527946
FDC28,OUT035,1883.9378757228824
NCY17,OUT019,-1170.7388263666821
NCV05,OUT018,2172.9495066769828
FDM34,OUT019,208.05233361766318
DRD60,OUT027,4334.876259920368
FDT38,OUT046,1353.8630668970454
FDQ57,OUT018,2035.9125241475408
FDE59,OUT027,2084.4952082256127
NCM43,OUT046,2595.5012972680606
DRI51,OUT049,2820.9423889422064
NCG30,OUT017,2056.686575101671
NCK54,OUT035,1958.8461250973855
FDQ16,OUT019,-155.0308237318094
FDI36,OUT013,3201.0678549706354
FDX16,OUT027,3794.792659040456
FDA34,OUT046,2800.6501004304673
FDJ48,OUT018,3643.7786180952953
FDU47,OUT035,2393.9097682577108
FDS39,OUT046,2293.2974396286554
FDD11,OUT046,4006.612719015633
FDM16,OUT027,2673.6892645843227
FDU56,OUT018,2666.089764328965
FDQ32,OUT017,2143.118222511172
DRK35,OUT013,700.7715105249908
FDA58,OUT049,3781.0734821005044
DRG48,OUT019,388.2762376150847
FDT59,OUT010,1775.8352138503328
FDQ31,OUT019,-371.4322192883161
FDS51,OUT018,773.2779538820428
FDW32,OUT027,2925.116001554918
FDI15,OUT027,5556.15305878243
NCV30,OUT017,1094.0940083104297
DRG25,OUT049,3058.66163965575
FDT02,OUT013,565.9725697182162
FDO33,OUT027,3267.3265896703488
FDP38,OUT035,1030.2664009774444
FDZ45,OUT035,3270.8812284279875
NCA54,OUT027,4280.2394542463135
FDU33,OUT017,879.3633502120165
FDN58,OUT017,3833.061394269428
FDI05,OUT045,1161.0679818564868
FDM57,OUT019,-535.0640296537683
NCS42,OUT027,2862.4336629151685
FDB57,OUT045,3522.685931381533
FDC03,OUT045,3030.096639210998
FDZ58,OUT013,1958.2834659236937
NCK29,OUT045,1902.5891476739785
NCR53,OUT045,3461.0351783395163
FDE26,OUT027,3791.7237788992916
FDU52,OUT049,2532.8892152437766
FDE41,OUT027,2823.9737587565164
FDU38,OUT018,2682.2998489918364
FDA52,OUT017,2906.209498092931
FDW46,OUT046,1107.7208454500078
DRI59,OUT035,3706.2308340287827
FDT38,OUT035,1480.3183725122176
FDL33,OUT018,2825.910072403513
FDQ01,OUT027,5491.32318958318
FDJ08,OUT046,3052.8458065029163
FDQ47,OUT049,735.8743608707907
NCZ18,OUT013,3950.8586461455316
FDE29,OUT017,1054.6815879856513
FDF10,OUT027,3800.5640226807027
FDC48,OUT049,1465.9001612392326
FDY58,OUT013,3647.992037914675
NCX30,OUT010,1969.0511694507036
FDV11,OUT013,2885.2564501686707
FDT46,OUT046,823.6660541338549
DRD01,OUT019,-961.4490105613006
FDQ11,OUT013,4130.76881041028
NCM41,OUT017,1600.1803200205522
NCC55,OUT013,617.9658996573071
FDG45,OUT027,4857.7085320173965
NCQ54,OUT049,2731.9316449657304
FDM34,OUT045,1996.438677101472
FDD17,OUT019,1844.0184101880845
FDN38,OUT027,5460.948490688889
FDB53,OUT018,2063.7615626301085
NCL06,OUT035,4245.892160666362
NCV18,OUT019,-613.653033661162
FDX25,OUT013,2957.4140927413005
FDB39,OUT046,874.8755627571288
FDC33,OUT049,3297.974041701962
NCO14,OUT018,441.0579359947269
FDA58,OUT027,5182.28737595222
NCQ02,OUT017,3040.1317172270915
NCR53,OUT017,3667.68508488067
FDN52,OUT046,1427.5752317916185
FDG26,OUT046,4084.797687062777
FDE23,OUT027,2301.3001470338268
DRI37,OUT013,973.497902731991
DRH37,OUT018,2344.954003271095
FDO01,OUT035,2250.5386744174166
FDK45,OUT049,2119.6852099375938
FDP23,OUT049,3555.4715986136343
FDM33,OUT035,3611.118834840896
FDD36,OUT017,2038.3008124004564
FDL56,OUT017,1504.9874254277966
FDT27,OUT010,1852.9811647809242
FDG52,OUT017,822.5544776513375
NCL42,OUT035,3968.2667499894387
DRJ24,OUT046,2913.8157840814433
FDV38,OUT046,822.1667081858886
FDT35,OUT045,2675.92979142903
FDY51,OUT045,3394.185329725002
FDC37,OUT017,1817.352504346949
NCP43,OUT013,2904.696759008724
FDO33,OUT045,1718.1740071232907
FDW04,OUT018,1832.6553822706483
NCC31,OUT046,2442.9479811282695
FDK22,OUT049,3521.1947108791546
FDJ50,OUT017,1047.6238234804302
FDV13,OUT017,1624.2901597224186
DRL60,OUT017,2508.843916559909
FDW03,OUT017,1827.7415320551568
FDY27,OUT035,2925.5406053022098
FDB39,OUT027,2308.749223599417
FDU59,OUT045,2515.1074078017828
FDZ57,OUT049,2199.370415099653
FDO21,OUT049,3703.747124006988
FDS43,OUT018,2733.956213657668
FDU28,OUT010,1088.5725671599487
FDC51,OUT010,47.819747882229535
FDW16,OUT010,-399.546591755677
FDP32,OUT010,113.00364039716942
FDB60,OUT019,1215.941980400169
NCQ30,OUT046,1897.996536098642
FDD26,OUT049,3098.653540570692
FDI44,OUT045,1211.470427213129
DRH23,OUT046,908.2948377768225
FDO44,OUT046,1794.9357500598348
FDG04,OUT046,2961.8254444874815
FDM32,OUT027,2972.508627371907
FDM09,OUT013,2752.6628201406606
FDZ47,OUT013,1666.4252300653247
FDM40,OUT027,3684.449180870469
FDY48,OUT017,1753.146766154784
NCM30,OUT045,610.2706181958933
FDX36,OUT010,1672.3540793961306
DRF03,OUT017,771.5567703816675
FDN51,OUT049,4251.89526356147
FDM57,OUT049,1497.7869224923124
FDB35,OUT049,1676.6502914509515
FDY13,OUT027,2753.479569643887
FDA37,OUT017,2190.129314706807
NCX53,OUT017,2377.8068804291033
FDD59,OUT018,1101.1193584338062
FDX10,OUT019,-1267.3980105033688
FDC03,OUT018,2814.5319310256414
FDW43,OUT035,3805.882160337468
FDW10,OUT046,2791.010883278592
FDY14,OUT027,5548.7890525365165
FDV43,OUT045,716.9974833076283
FDO40,OUT013,2411.033070799923
FDP46,OUT027,2911.754505583595
NCE43,OUT019,728.3706083507398
FDD05,OUT035,2054.192610026399
FDJ60,OUT010,765.2726894475175
DRE27,OUT018,1251.6243727165092
FDO11,OUT035,4159.654323655261
DRG11,OUT027,3176.942177775575
FDK33,OUT010,1495.5484677399536
DRM23,OUT045,2626.0653275578848
FDJ02,OUT027,3860.1836874907176
NCZ05,OUT045,1605.16989968905
NCL30,OUT013,2020.999984307265
FDZ19,OUT018,2515.511085613848
FDM45,OUT049,2061.069694779457
FDO36,OUT046,2841.0169819570315
NCK31,OUT045,766.2670269000366
DRJ37,OUT045,2350.536455067933
FDP24,OUT018,1647.57362878212
FDF46,OUT013,1863.0011611440982
FDX46,OUT019,-900.1215270323197
NCL18,OUT045,2940.4753627584687
FDJ26,OUT013,3463.4649860107756
FDJ07,OUT045,1789.823181020694
FDY15,OUT013,2470.4289649991365
DRG01,OUT045,1131.9996818124368
FDF58,OUT045,1001.0479457788356
FDZ14,OUT019,44.470285360402954
FDP31,OUT049,1226.3727013795856
FDH45,OUT013,811.9003279086464
FDA09,OUT010,911.4436145257325
FDW31,OUT035,3370.049687527311
FDA57,OUT046,698.2181608328631
NCE55,OUT035,2896.7541218068095
FDC17,OUT019,1454.6605531977848
FDC59,OUT013,1160.9915507627875
FDA22,OUT013,2719.2959464381324
FDK52,OUT035,3672.0937870432117
NCM26,OUT046,2428.63515190645
NCT53,OUT035,2785.6201237130254
FDW45,OUT018,2095.7057621740387
NCI18,OUT035,3640.828007623758
FDE38,OUT018,2364.696264602692
FDF08,OUT019,-385.0170192817202
FDY58,OUT010,1712.5222037101662
FDF58,OUT019,-845.306288162495
FDX39,OUT017,3477.6901413995256
FDB44,OUT049,3481.3631654096844
FDF28,OUT013,2072.9134983786694
FDE39,OUT013,1868.8936686242305
FDT37,OUT018,3751.9194763307805
FDZ45,OUT017,3248.3920842364005
FDO40,OUT035,2531.7012583343417
FDM57,OUT027,2864.704153529416
DRG36,OUT017,2803.024080044616
FDY36,OUT010,-723.6426405869187
DRL60,OUT027,3851.138445189341
FDS25,OUT019,-84.64367733295035
DRF49,OUT027,3223.583766998573
FDP16,OUT045,3790.0896133719207
FDS60,OUT049,2985.491571536341
FDU15,OUT027,2149.0728809897178
FDK43,OUT046,2042.0872778736652
FDN25,OUT046,1019.7018462414549
FDE53,OUT049,1769.3077618830798
FDB22,OUT013,2489.5760817415344
FDE39,OUT017,1979.5715948808124
FDX35,OUT035,3779.844573022099
NCG54,OUT049,2754.3202003097326
FDH27,OUT035,2422.1494986237058
NCK42,OUT013,3415.995131922459
FDS25,OUT049,1897.6207071853291
FDI10,OUT018,2491.8921330936478
FDU35,OUT035,1767.8944543341831
FDI04,OUT017,3273.126404776772
DRK23,OUT035,4121.446393218006
FDB53,OUT019,401.5401698987521
FDY02,OUT049,4216.024038724316
FDM60,OUT035,875.5096373533966
NCJ31,OUT010,1800.3571103653007
DRP35,OUT017,2129.0723919368925
NCQ30,OUT018,1656.0107963032424
DRL11,OUT010,614.04488745667
FDU01,OUT013,3046.642283502463
FDR39,OUT035,3010.6256747361613
FDO08,OUT046,2712.847674586616
FDC02,OUT045,4078.5325235920745
NCZ29,OUT035,2174.7205086784766
FDF29,OUT010,209.28437514209486
FDZ23,OUT017,3120.5695893356888
NCU53,OUT018,2338.0063026776784
NCW30,OUT013,4080.816163934178
NCM26,OUT027,3902.971820795735
FDV50,OUT027,3351.1589627136564
FDW15,OUT049,2479.0414335137602
FDI35,OUT027,4378.604871870821
FDO11,OUT017,4095.1791449065886
FDN48,OUT046,1499.6596456268862
NCA17,OUT049,2484.7990358442817
NCN54,OUT013,1294.5237689795058
FDP22,OUT013,885.8180278921764
NCB54,OUT035,2160.744619720352
FDD08,OUT045,612.0120607975305
DRM48,OUT010,-1347.480508563871
FDG41,OUT027,3236.0957475923087
FDE44,OUT027,2270.5678495601296
FDE26,OUT035,2464.0068535621817
NCS38,OUT013,1814.8083986976121
NCJ54,OUT018,3333.4874842923573
FDI40,OUT019,-318.19675109073034
FDN45,OUT018,3249.9249749058336
FDU43,OUT046,3866.1565595601205
FDI04,OUT010,1224.7373020078812
NCC07,OUT018,1386.4775571607997
NCC07,OUT019,-237.61105834117234
NCD18,OUT045,3549.654165333829
FDU55,OUT035,4265.032389981815
FDX59,OUT035,759.4935789747074
FDR52,OUT049,3136.3449894735595
NCP17,OUT013,1074.438235984709
FDQ32,OUT045,1967.5207768865048
NCT17,OUT049,3077.907130742132
FDO10,OUT049,1085.7623840284964
FDE32,OUT049,757.5674992351305
FDN44,OUT045,2490.6427703310087
FDH02,OUT035,1662.6772257773127
FDK60,OUT013,1664.1895300023702
FDS24,OUT019,-453.53200991521555
FDL03,OUT010,1281.5116352605974
FDB46,OUT027,4841.2719918844505
FDO48,OUT049,3672.8475453545425
FDZ39,OUT049,1817.7254035070396
FDT02,OUT027,2004.3943466187047
FDC50,OUT013,1572.9442977401836
FDP39,OUT035,1002.0331133137388
DRG15,OUT018,707.1942421793135
FDP10,OUT018,1375.263022904268
FDF53,OUT027,4348.593024511934
FDN34,OUT045,2676.5335687501038
FDK02,OUT045,1881.6098222662686
FDC23,OUT045,2767.085018092817
FDJ10,OUT019,341.44890243587884
FDE53,OUT035,1848.983305502013
FDR25,OUT035,4401.8291074420085
FDW50,OUT046,2584.6804203126853
FDS09,OUT049,981.118367928168
FDW49,OUT010,929.7537734232228
FDU51,OUT046,2874.521642375473
FDF28,OUT018,1764.4103414584215
NCY30,OUT018,2549.1063199632035
FDD44,OUT045,4094.091238531445
FDX09,OUT017,2911.017602663782
NCF30,OUT013,1995.9511044692772
FDZ50,OUT019,1027.645518924662
FDW37,OUT013,1506.801456136523
FDD11,OUT049,4145.250652395532
DRH39,OUT018,945.8537561217956
FDA36,OUT049,3036.540548952682
NCG43,OUT049,1553.2611467203506
FDF02,OUT035,1832.2740401191254
FDP57,OUT027,3085.6720589167544
NCE42,OUT017,3749.0010977180937
NCR38,OUT027,5394.2321930932785
FDP03,OUT019,145.64214081164914
FDO51,OUT035,906.8576405297956
NCQ42,OUT046,2026.0373838833593
NCM41,OUT046,1475.9302236213807
FDH48,OUT027,2833.0430132538577
DRF60,OUT046,3715.9089124779985
FDJ27,OUT035,1809.2349360418493
FDQ14,OUT013,2386.31424083061
FDN27,OUT017,2012.4587460402508
NCQ02,OUT046,2970.3366381381525
FDJ33,OUT049,2123.2935631813325
FDP07,OUT027,4583.042042154053
DRE01,OUT049,3859.0724795793467
FDU36,OUT045,1548.2157131462418
FDL28,OUT017,3736.492000033243
NCX53,OUT046,2259.756147022465
FDZ39,OUT013,1756.4861621204927
NCP42,OUT013,3102.835771695589
FDJ14,OUT035,1538.1723463774651
FDK04,OUT049,991.0907219536512
NCC19,OUT017,3144.3649853038214
FDS09,OUT018,611.3610083538063
FDZ02,OUT046,1607.2130817820384
FDD35,OUT018,1700.265959998847
NCY42,OUT017,2379.082270873198
FDB05,OUT045,3800.209075848855
FDF20,OUT035,3279.0993658528178
NCO41,OUT018,1297.3386559846767
FDC40,OUT027,2736.674100878884
FDV58,OUT045,3037.2514330541862
FDZ57,OUT045,2042.6352095548036
DRM35,OUT046,2851.557082383804
DRN36,OUT018,1225.1461060250094
FDQ13,OUT046,1405.6177507799339
DRO35,OUT010,-50.44931940545234
NCD43,OUT035,1791.9281915459014
FDA51,OUT018,1525.5830835168158
NCX17,OUT027,5113.337698192308
NCZ17,OUT049,755.6542600677724
FDR11,OUT027,4022.4265703200153
FDW34,OUT049,3931.962757790564
FDN50,OUT017,1682.540881733983
FDS09,OUT046,865.8540086237326
FDS48,OUT018,2140.14945326198
FDL44,OUT049,2733.3353479530633
DRF48,OUT018,2676.9651711185384
FDA14,OUT018,2031.9967449949563
NCD30,OUT049,1629.0161703230697
FDI16,OUT017,961.58425529493
NCG06,OUT035,4197.2906799556185
DRZ24,OUT035,2045.762761413072
NCS17,OUT045,1454.7643201359297
FDB37,OUT045,3795.693263124799
FDE10,OUT035,2250.548512619818
FDC57,OUT045,3046.9387010081805
FDM12,OUT018,2747.408322030228
FDE24,OUT049,2335.2054795455533
FDW22,OUT045,3447.4484789464314
DRD01,OUT027,2354.6600645727394
NCZ18,OUT027,5391.54477911441
FDN49,OUT045,658.9421642218385
FDR22,OUT035,2005.5364985685019
FDV08,OUT019,-1123.1094615008337
FDY39,OUT046,2989.1795072231316
FDV36,OUT049,2121.7260659586664
FDO60,OUT045,698.4014858376186
FDU04,OUT027,3398.2126404074443
FDR20,OUT027,2316.6884090768403
FDW19,OUT019,-42.592390561334696
FDU40,OUT049,3158.118209392058
FDK15,OUT045,1498.5220652657572
DRF15,OUT035,2569.0454748857956
FDQ25,OUT017,2941.5930927952713
FDI48,OUT019,-977.4077269758676
FDS49,OUT046,1279.3636084493896
FDV22,OUT046,2559.837263261626
NCV42,OUT046,1728.8808975512493
FDX26,OUT046,2871.8313665303876
FDI33,OUT018,1176.0402106550682
FDZ14,OUT049,2034.804012193743
FDG10,OUT013,1009.3272886038276
FDM38,OUT018,631.1982196734793
FDG26,OUT027,5524.9040771654445
FDH46,OUT035,1819.7642817986193
FDN13,OUT018,1320.965258003921
FDU57,OUT035,2557.605962353929
NCI06,OUT046,2820.489286155984
FDM38,OUT045,868.5708619071586
NCG42,OUT010,116.80815437272099
FDL39,OUT045,2782.841343259603
FDT31,OUT019,1180.7132803587087
FDV59,OUT013,3477.670412707541
FDB49,OUT035,1817.3865106767757
FDD58,OUT049,1722.205003307779
DRN59,OUT046,765.1266935563642
FDX48,OUT049,2591.682608204671
FDQ11,OUT049,4174.852588871436
FDY12,OUT049,995.6757486784968
FDQ11,OUT045,4028.4509061494464
DRI11,OUT017,1976.3227191173323
FDY32,OUT027,4062.25226381037
FDS51,OUT045,937.4430510623886
FDR19,OUT010,416.53990156516943
DRB13,OUT018,2763.7337702018876
FDS21,OUT035,1215.0821475320777
FDQ40,OUT045,2750.262899868465
NCE55,OUT013,2776.1011518743
FDX43,OUT027,4104.347812771225
FDS12,OUT049,2085.5833249135544
DRK01,OUT027,2954.992677949136
FDN25,OUT017,1072.2964005788285
FDB60,OUT046,3103.0865329756302
FDQ13,OUT017,1501.8768701723875
DRK13,OUT045,3013.247279610364
DRF25,OUT018,311.09008192505803
NCD42,OUT019,-1221.078743803746
FDW25,OUT045,1338.4890596213572
NCV29,OUT027,4302.268272429441
NCK42,OUT035,3511.754914601943
DRJ13,OUT027,3948.466566051994
DRD15,OUT017,3778.553769331148
FDM27,OUT045,2441.473688377174
FDZ50,OUT018,2641.50553367131
FDC04,OUT046,3787.5716240392094
FDF50,OUT049,3233.442866888624
FDP15,OUT045,3995.5067562598715
FDK46,OUT035,4224.897582512001
FDZ56,OUT018,2449.843352912796
FDY60,OUT049,2431.7949225681655
FDB10,OUT035,3876.9618648103997
FDR57,OUT045,2449.5221190304887
FDU58,OUT049,3104.7183314062027
FDH02,OUT046,1517.5400183669417
FDP48,OUT013,2973.999935742621
FDI46,OUT035,4110.502026086332
FDW56,OUT013,3123.0591666700298
NCM19,OUT010,-127.05496484942284
FDS50,OUT027,4903.362742053977
FDK24,OUT013,772.2478977157323
FDO36,OUT017,2970.8075491840277
FDK45,OUT027,3486.5371102522377
NCL05,OUT045,673.4762171775335
FDL32,OUT018,1601.195283196183
FDA28,OUT049,2135.3545883608317
FDY36,OUT018,954.403295104149
FDP32,OUT018,1785.112585889981
FDL50,OUT046,2049.109163370412
DRC24,OUT049,2501.5552195743808
NCS18,OUT017,1800.6696661093865
FDD16,OUT017,1314.8674865554376
NCV18,OUT013,1361.809443965407
FDX07,OUT046,3004.9454275723792
NCZ05,OUT027,3123.131045303103
NCI31,OUT013,637.2860343814305
FDK14,OUT049,1482.1018575027292
NCR06,OUT045,631.2806693202904
NCF54,OUT049,2817.6169577547735
DRG23,OUT010,476.298166887477
FDD53,OUT046,713.1529194677021
NCM31,OUT027,3663.4232669261737
FDT16,OUT017,4253.225585938063
FDR40,OUT035,1461.7052929118213
DRG25,OUT017,3019.380817279209
FDT10,OUT035,1177.3995250205749
FDY32,OUT013,2651.2039097970096
FDN50,OUT035,1731.4410762784355
FDZ35,OUT019,-150.5477165384715
NCP54,OUT045,1855.5278058693943
NCD07,OUT035,1909.3121019719206
FDS02,OUT018,2835.1259525296778
DRN59,OUT018,534.0049727561031
DRB24,OUT013,2494.679765822578
FDP37,OUT027,3464.0035773423533
DRB01,OUT018,2711.1134655417154
FDR47,OUT046,3107.0357499902716
NCM31,OUT010,319.5212333782724
NCF06,OUT027,5509.837487660618
NCV17,OUT027,3533.599071044144
FDS10,OUT049,2933.3870065311303
FDN52,OUT035,1558.704839752203
FDZ48,OUT013,1851.439726542133
FDJ48,OUT049,4027.533569379262
DRB13,OUT027,4487.018808750001
FDV59,OUT017,3549.405421742362
FDL32,OUT035,1993.0863304442082
FDZ12,OUT035,2405.4385050186
NCR06,OUT027,2127.3584599780856
FDP51,OUT017,2060.7354839495615
FDY22,OUT013,2316.8079891264097
FDZ38,OUT049,2776.2971189832774
NCO54,OUT035,1026.4959911146343
FDR23,OUT035,2930.465696322908
FDM38,OUT049,1064.7983423354697
FDS25,OUT013,1887.832155190947
FDZ22,OUT013,1386.6852978583415
FDZ20,OUT019,2165.2486378600274
FDD45,OUT010,-367.5165762051795
FDN03,OUT049,4080.6716033589737
NCW30,OUT046,4056.3509747244607
FDY24,OUT027,2401.8916847981345
FDJ26,OUT019,1516.6581448351144
FDM15,OUT049,2570.521306570466
NCW54,OUT027,2361.3960011416784
FDA23,OUT045,1557.0160896991374
FDA39,OUT019,-1213.8733078908676
FDZ12,OUT017,2396.9107296243974
NCB42,OUT046,1865.784465004388
FDL16,OUT046,730.3585665724997
FDO24,OUT019,665.6838053568083
NCP42,OUT046,3037.8884339973765
FDR19,OUT018,2120.624902710866
DRL01,OUT045,3637.943431726084
FDV37,OUT046,3218.3633160893396
FDI41,OUT010,443.1331033369788
